country,vaccine,year,urban_rate,recent_year,recent_coverage_value,intercept,slope,new_intercept,logit_coverage,model_projected_coverage,projected_coverage,urban non-poor_proportion_of_children_percent,urban poor_proportion_of_children_percent,rural_proportion_of_children_percent,urban non-poor_zero_dose_percent,urban poor_zero_dose_percent,rural_zero_dose_percent,rural_proportion,urban poor_adjusted,urban non-poor_adjusted,avg_projected_coverage,urban_poor_coverage,urban_nonpoor_coverage,rural_coverage,method
Afghanistan,DTP1,2023,0.26978199999999997,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,0.708185057924486,0.67,0.67,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,73.0218,12.201758506224065,14.776441493775932,67,71.25754658150994,78.603685404346,64.37054143510112,historical_progress
Afghanistan,DTP1,2024,0.272956,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,0.742965021537107,0.6776438842547728,0.6776438842547728,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,72.7044,12.345312863070538,14.95028713692946,67.76438842547728,72.07050842979073,79.50045775244958,65.10493093979808,historical_progress
Afghanistan,DTP1,2025,0.27613,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,0.7777449851497279,0.6851939032328694,0.6851939032328694,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,72.387,12.488867219917012,15.12413278008299,68.51939032328694,72.87348727907882,80.38621792640652,65.83030229720907,historical_progress
Afghanistan,DTP1,2026,0.280082,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,0.8125249487623488,0.6926472944279315,0.6926472944279315,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,71.9918,12.667609128630705,15.340590871369294,69.26472944279315,73.66618932426142,81.26064183191724,66.5463900983341,historical_progress
Afghanistan,DTP1,2027,0.284034,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,0.8473049123749697,0.7000014809153422,0.7000014809153422,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,71.5966,12.846351037344398,15.557048962655605,70.00014809153421,74.44834049768795,82.12342714693413,67.25294676401967,historical_progress
Afghanistan,DTP1,2028,0.28798599999999996,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,0.8820848759875907,0.7072540722511489,0.7072540722511489,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,71.2014,13.02509294605809,15.773507053941907,70.72540722511489,75.21968656477438,82.97429342712225,67.94974263132326,historical_progress
Afghanistan,DTP1,2029,0.291938,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,0.9168648396002117,0.7144028647123422,0.7144028647123422,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,70.8062,13.203834854771785,15.989965145228217,71.44028647123422,75.979993149558,83.81298213404851,68.63656597659815,historical_progress
Afghanistan,DTP1,2030,0.29589,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,0.9516448032128326,0.7214458409021172,0.7214458409021172,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,70.411,13.382576763485476,16.206423236514524,72.14458409021172,76.72904569271526,84.63925658887146,69.31322297756881,historical_progress
Afghanistan,DTP1,2031,0.300668,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,0.9864247668254535,0.7283811687466826,0.7283811687466826,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,69.9332,13.598677178423237,16.468122821576763,72.83811687466826,77.46664934486773,85.4529018546479,69.97953761694882,historical_progress
Afghanistan,DTP1,2032,0.305446,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.0212047304380745,0.7352071999127606,0.7352071999127606,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,69.4554,13.814777593360995,16.729822406639006,73.52071999127607,78.19262879827616,86.25372455067576,70.63535153040154,historical_progress
Afghanistan,DTP1,2033,0.310224,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.0559846940506954,0.7419224676771414,0.7419224676771414,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,68.9776,14.030878008298755,16.991521991701248,74.19224676771414,78.90682806025775,87.04155260255237,71.28052380185656,historical_progress
Afghanistan,DTP1,2034,0.315002,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.0907646576633163,0.7485256842815071,0.7485256842815071,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,68.4998,14.246978423236516,17.25322157676349,74.85256842815072,79.60911017185984,87.8162349318454,71.9149307093734,historical_progress
Afghanistan,DTP1,2035,0.31978,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.1255446212759372,0.7550157378072311,0.7550157378072311,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,68.02199999999999,14.463078838174274,17.51492116182573,75.5015737807231,80.29935687548038,88.57764108944743,72.53846542488627,historical_progress
Afghanistan,DTP1,2036,0.3254,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.1603245848885582,0.7613916886060008,0.7613916886060008,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,67.46000000000001,14.717261410788383,17.82273858921162,76.13916886060008,80.977468235248665,89.32566083682069,73.15103767127489,historical_progress
Afghanistan,DTP1,2037,0.33102,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.195104548501179,0.7676527653229057,0.7676527653229057,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,66.898,14.971443983402489,18.13055601659751,76.76527653229057,81.64336221406249,90.06020367942975,73.75257334028068,historical_progress
Afghanistan,DTP1,2038,0.33664,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.2298845121138,0.7737983605491031,0.7737983605491031,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,66.336,15.225626556016596,18.4383734439834,77.37983605491031,82.29697421122945,90.78119835671703,74.34301407483485,historical_progress
Afghanistan,DTP1,2039,0.34225999999999995,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.264664475726421,0.7798280261413373,0.7798280261413373,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,65.774,15.479809128630704,18.746190871369294,77.98280261413373,82.93825656467655,91.48859229299372,74.9223168193792,historical_progress
Afghanistan,DTP1,2040,0.34787999999999997,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.2994444393390419,0.7857414682454469,0.7857414682454469,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,65.212,15.733991701244811,19.054008298755186,78.57414682454468,83.56717802167752,92.18235101360303,75.49045334174735,historical_progress
Afghanistan,DTP1,2041,0.35414999999999996,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.3342244029516628,0.7915385420606057,0.7915385420606057,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,64.58500000000001,16.01757261410788,19.39742738589212,79.15385420606057,84.18372318200608,92.86245753066649,76.04740973013695,historical_progress
Afghanistan,DTP1,2042,0.36041999999999996,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.3690043665642837,0.7972192463803884,0.7972192463803884,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,63.958000000000006,16.30115352697095,19.740846473029045,79.72192463803884,84.78789191735339,93.52891170264755,76.59318586864012,historical_progress
Afghanistan,DTP1,2043,0.36669,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.4037843301769046,0.8027837179458809,0.8027837179458809,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,63.330999999999996,16.584734439834026,20.084265560165978,80.27837179458808,85.37969877075572,94.18172957186457,77.12779489471619,historical_progress
Afghanistan,DTP1,2044,0.37296,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.4385642937895255,0.808232225644993,0.808232225644993,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,62.704,16.868315352697095,20.427684647302907,80.8232225644993,85.95917233966497,94.82094268396034,77.6512626418881,historical_progress
Afghanistan,DTP1,2045,0.37923,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.4733442574021465,0.8135651645908821,0.8135651645908821,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,62.077,17.15189626556017,20.771103734439837,81.35651645908821,86.52635464616205,95.44659739318905,78.16362707082423,historical_progress
Afghanistan,DTP1,2046,0.385732,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.5081242210147674,0.8187830501110088,0.8187830501110088,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,61.4268,17.44597012448133,21.127229875518676,81.87830501110088,87.08130049766565,96.05875415721881,78.66493769183457,historical_progress
Afghanistan,DTP1,2047,0.392234,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.5429041846273885,0.8238865116768247,0.8238865116768247,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,60.776599999999995,17.74004398340249,21.483356016597515,82.38865116768247,87.62407684132695,96.65748682496891,79.15525498166262,historical_progress
Afghanistan,DTP1,2048,0.398736,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.5776841482400092,0.8288762868024755,0.8288762868024755,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,60.126400000000004,18.034117842323653,21.83948215767635,82.88762868024754,88.15476211512892,97.24288192081231,79.63464979730075,historical_progress
Afghanistan,DTP1,2049,0.405238,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.6124641118526304,0.8337532149392032,0.8337532149392032,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,59.4762,18.328191701244815,22.19560829875519,83.37532149392032,88.67344559852826,97.81503792827344,80.10320278939216,historical_progress
Afghanistan,DTP1,2050,0.41174,2023,0.67,1.3777730415694083,0.03477996361262093,0.708185057924486,1.647244075465251,0.8385182313903691,0.8385182313903691,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,58.826,18.622265560165975,22.55173443983403,83.85182313903691,89.18022676529037,98.37406457614505,80.56100381761412,historical_progress
Afghanistan,DTP3,2023,0.26978199999999997,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,0.4054651081081642,0.5999999999999999,0.5999999999999999,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,73.0218,12.201758506224065,14.776441493775932,59.999999999999986,63.81272828194918,70.39136006359341,57.6452609866577,historical_progress
Afghanistan,DTP3,2024,0.272956,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,0.4796406660924007,0.6176630197102215,0.6176630197102215,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,72.7044,12.345312863070538,14.95028713692946,61.76630197102215,65.69127074429433,72.46356669731435,59.34224328833805,historical_progress
Afghanistan,DTP3,2025,0.27613,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,0.5538162240766371,0.6350205300980759,0.6350205300980759,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,72.387,12.488867219917012,15.12413278008299,63.50205300980759,67.5373209010131,74.4999313031794,61.00987364898219,historical_progress
Afghanistan,DTP3,2026,0.280082,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,0.6279917820608736,0.6520339655375549,0.6520339655375549,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,71.9918,12.667609128630705,15.340590871369294,65.20339655375548,69.34677712241636,76.49592940307782,62.64444685929622,historical_progress
Afghanistan,DTP3,2027,0.284034,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,0.70216734004511006,0.6686681240710178,0.6686681240710178,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,71.5966,12.846351037344398,15.557048962655605,66.86681240710179,71.11589552024093,78.44743114088432,64.24258087588775,historical_progress
Afghanistan,DTP3,2028,0.28798599999999996,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,0.7763428980293465,0.6848913900283872,0.6848913900283872,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,71.2014,13.02509294605809,15.773507053941907,68.48913900283871,72.84131362421326,80.35072739990534,65.80123820950193,historical_progress
Afghanistan,DTP3,2029,0.291938,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,0.850518456013583,0.7006758891442086,0.7006758891442086,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,70.8062,13.203834854771785,15.989965145228217,70.06758891442087,74.52006687945423,82.20254800104746,67.31774082796059,historical_progress
Afghanistan,DTP3,2030,0.29589,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,0.9246940139978195,0.7159975771903441,0.7159975771903441,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,70.411,13.382576763485476,16.206423236514524,71.5997577190344,76.14959807296894,84.00007210111006,68.78977867158665,historical_progress
Afghanistan,DTP3,2031,0.300668,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,0.998869571982056,0.7308362649484382,0.7308362649484382,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,69.9332,13.598677178423237,16.468122821576763,73.08362649484383,77.7277599895822,85.74093112252882,70.21541205244475,historical_progress
Afghanistan,DTP3,2032,0.305446,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.0730451299662924,0.7451755838893276,0.7451755838893276,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,69.4554,13.814777593360995,16.729822406639006,74.51755838893276,79.2528117617875,87.42320472692022,71.59306835697556,historical_progress
Afghanistan,DTP3,2033,0.310224,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.147220687950529,0.7590028981650756,0.7590028981650756,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,68.9776,14.030878008298755,16.991521991701248,75.90028981650757,80.72340950969988,89.04541049008131,72.92153359059229,historical_progress
Afghanistan,DTP3,2034,0.315002,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.2213962459347654,0.772309169433145,0.772309169433145,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,68.4998,14.246978423236516,17.25322157676349,77.2309169433145,82.13859196449191,90.6064880433055,74.19993939060416,historical_progress
Afghanistan,DTP3,2035,0.31978,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.2955718039190016,0.7850887816207579,0.7850887816207579,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,68.02199999999999,14.463078838174274,17.51492116182573,78.50887816207579,83.49776183128662,92.1057785149244,75.42774619037618,historical_progress
Afghanistan,DTP3,2036,0.3254,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.369747361903238,0.7973393330169708,0.7973393330169708,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,67.46000000000001,14.717261410788383,17.82273858921162,79.73393330169708,84.80066367720427,93.5430001387717,76.60472324448477,historical_progress
Afghanistan,DTP3,2037,0.33102,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.4439229198874746,0.8090614030799853,0.8090614030799853,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,66.898,14.971443983402489,18.13055601659751,80.90614030799853,86.04735913025945,94.91822089626558,77.7309262246287,historical_progress
Afghanistan,DTP3,2038,0.33664,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.518098477871711,0.8202583011068137,0.8202583011068137,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,66.336,15.225626556016596,18.4383734439834,82.02583011068137,87.23820014923729,96.23182903060193,78.8066730729579,historical_progress
Afghanistan,DTP3,2039,0.34225999999999995,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.5922740358559475,0.830935803476316,0.830935803476316,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,65.774,15.479809128630704,18.746190871369294,83.0935803476316,88.37380107829549,97.48450222038778,79.83251875758394,historical_progress
Afghanistan,DTP3,2040,0.34787999999999997,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.666449593840184,0.8411018855916643,0.8411018855916643,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,65.212,15.733991701244811,19.054008298755186,84.11018855916643,89.45501013782666,98.67717613141703,80.80922951883568,historical_progress
Afghanistan,DTP3,2041,0.35414999999999996,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.7406251518244205,0.8507664539603638,0.8507664539603638,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,64.58500000000001,16.01757261410788,19.39742738589212,85.07664539603638,90.48288092995023,99,81.73775712873082,historical_progress
Afghanistan,DTP3,2042,0.36041999999999996,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.814800709808657,0.8599410831017142,0.8599410831017142,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,63.958000000000006,16.30115352697095,19.740846473029045,85.99410831017143,91.45864445742464,99,82.61921361424572,historical_progress
Afghanistan,DTP3,2043,0.36669,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.8889762677928934,0.8686387612007191,0.8686387612007191,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,63.330999999999996,16.584734439834026,20.084265560165978,86.86387612007192,92.38368207278407,99,83.45484682090418,historical_progress
Afghanistan,DTP3,2044,0.37296,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,1.9631518257771299,0.876873647665643,0.876873647665643,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,62.704,16.868315352697095,20.427684647302907,87.6873647665643,93.25949969348221,99,84.24601712001423,historical_progress
Afghanistan,DTP3,2045,0.37923,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,2.0373273837613666,0.8846608450190088,0.8846608450190088,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,62.077,17.15189626556017,20.771103734439837,88.46608450190088,94.08770354146262,99,84.99417549299652,historical_progress
Afghanistan,DTP3,2046,0.385732,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,2.111502941745603,0.8920161868777441,0.8920161868777441,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,61.4268,17.44597012448133,21.127229875518676,89.20161868777441,94.86997759388316,99,85.70084316148467,historical_progress
Afghanistan,DTP3,2047,0.392234,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,2.185678499729839,0.8989560431704277,0.8989560431704277,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,60.776599999999995,17.74004398340249,21.483356016597515,89.89560431704277,95.60806286708447,99,86.36759287348741,historical_progress
Afghanistan,DTP3,2048,0.398736,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,2.2598540577140755,0.9054971432058356,0.9054971432058356,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,60.126400000000004,18.034117842323653,21.83948215767635,90.54971432058356,96.30373859912538,99,86.99603190462228,historical_progress
Afghanistan,DTP3,2049,0.405238,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,2.334029615698312,0.9116564167504331,0.9116564167504331,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,59.4762,18.328191701244815,22.19560829875519,91.1656416750433,96.95880534765136,99,87.58778678956651,historical_progress
Afghanistan,DTP3,2050,0.41174,2023,0.6,1.2918888353701041,0.07417555798423646,0.4054651081081642,2.4082051736825485,0.9174508528926378,0.9174508528926378,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,58.826,18.622265560165975,22.55173443983403,91.74508528926378,97.57506997946741,99,88.1444897623797,historical_progress
Afghanistan,measles1,2023,0.26978199999999997,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.2006706954621514,0.5500000000000002,0.5500000000000002,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,73.0218,12.201758506224065,14.776441493775932,55.000000000000014,58.49500092512011,64.52541339162734,52.841489237769586,historical_progress
Afghanistan,measles1,2024,0.272956,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.26692563796785773,0.5663379984502953,0.5663379984502953,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,72.7044,12.345312863070538,14.95028713692946,56.63379984502953,60.23262135141943,66.44216994434926,54.41116954554771,historical_progress
Afghanistan,measles1,2025,0.27613,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.33318058047356414,0.5825330592233167,0.5825330592233167,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,72.387,12.488867219917012,15.12413278008299,58.25330592233166,61.95503970578354,68.34215720122513,55.96711705380703,historical_progress
Afghanistan,measles1,2026,0.280082,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.39943552297927043,0.5985520308906132,0.5985520308906132,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,71.9918,12.667609128630705,15.340590871369294,59.85520308906131,63.65873018305259,70.22148587202707,57.506146724639,historical_progress
Afghanistan,measles1,2027,0.284034,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.46569046548497683,0.6143632414957789,0.6143632414957789,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,71.5966,12.846351037344398,15.557048962655605,61.43632414957789,65.34032432664613,72.07644023660964,59.02521566105533,historical_progress
Afghanistan,measles1,2028,0.28798599999999996,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.5319454079906831,0.6299367330862885,0.6299367330862885,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,71.2014,13.02509294605809,15.773507053941907,62.99367330862885,66.99663597209015,73.90350565993447,60.521445639736065,historical_progress
Afghanistan,measles1,2029,0.291938,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.5982003504963895,0.645244466936621,0.645244466936621,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,70.8062,13.203834854771785,15.989965145228217,64.5244466936621,68.62468307342958,75.6993926686285,61.992142827930586,historical_progress
Afghanistan,measles1,2030,0.29589,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.6644552930020958,0.6602604969404802,0.6602604969404802,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,70.411,13.382576763485476,16.206423236514524,66.02604969404801,70.22170614427934,77.46105729317412,63.43481444219049,historical_progress
Afghanistan,measles1,2031,0.300668,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.7307102355078022,0.6749611095215601,0.6749611095215601,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,69.9332,13.598677178423237,16.468122821576763,67.496110952156,71.78518313797044,79.18571748209109,64.84718219035732,historical_progress
Afghanistan,measles1,2032,0.305446,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.7969651780135086,0.6893249292842315,0.6893249292842315,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,69.4554,13.814777593360995,16.729822406639006,68.93249292842314,73.31284068398084,80.87086549676236,66.22719242199817,historical_progress
Afghanistan,measles1,2033,0.310224,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.8632201205192149,0.7033329904652537,0.7033329904652537,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,68.9776,14.030878008298755,16.991521991701248,70.33329904652537,74.80266168714999,82.51427629407267,67.57302299315998,historical_progress
Afghanistan,measles1,2034,0.315002,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.9294750630249212,0.7169687750266263,0.7169687750266263,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,68.4998,14.246978423236516,17.25322157676349,71.69687750266263,76.25288937902678,84.11401199542128,68.88308692615692,historical_progress
Afghanistan,measles1,2035,0.31978,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,0.9957300055306276,0.7302182189245684,0.7302182189245684,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,68.02199999999999,14.463078838174274,17.51492116182573,73.02182189245684,77.66202798460397,85.668422622192,70.15603301186518,historical_progress
Afghanistan,measles1,2036,0.3254,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.061984948036334,0.7430696886828005,0.7430696886828005,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,67.46000000000001,14.717261410788383,17.82273858921162,74.30696886828005,79.02884023078022,87.17614334735549,71.39074355899089,historical_progress
Afghanistan,measles1,2037,0.33102,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.1282398905420403,0.7555139308784052,0.7555139308784052,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,66.898,14.971443983402489,18.13055601659751,75.55139308784052,80.3523419739517,88.63608856920445,72.58632954090224,historical_progress
Afghanistan,measles1,2038,0.33664,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.1944948330477465,0.7675439975102282,0.7675439975102282,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,66.336,15.225626556016596,18.4383734439834,76.75439975102282,81.63179426260213,90.0474431556539,73.7421234253661,historical_progress
Afghanistan,measles1,2039,0.34225999999999995,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.260749775553453,0.7791551504633,0.7791551504633,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,65.774,15.479809128630704,18.746190871369294,77.91551504633,82.86669317665967,91.40965123610913,74.85766999592582,historical_progress
Afghanistan,measles1,2040,0.34787999999999997,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.3270047180591593,0.7903447484132512,0.7903447484132512,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,65.212,15.733991701244811,19.054008298755186,79.03447484132512,84.05675779926716,92.72240293321222,75.93271548619366,historical_progress
Afghanistan,measles1,2041,0.35414999999999996,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.3932596605648657,0.8011121195412693,0.8011121195412693,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,64.58500000000001,16.01757261410788,19.39742738589212,80.11121195412693,85.20191667943902,93.98561942989666,76.967195350885,historical_progress
Afghanistan,measles1,2042,0.36041999999999996,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.459514603070572,0.8114584233648577,0.8114584233648577,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,63.958000000000006,16.30115352697095,19.740846473029045,81.14584233648577,86.30229313713426,95.19943675951924,77.96122099114835,historical_progress
Afghanistan,measles1,2043,0.36669,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.5257695455762783,0.8213865048465689,0.8213865048465689,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,63.330999999999996,16.584734439834026,20.084265560165978,82.13865048465689,87.35818974705674,96.36418869005227,78.91506573799843,historical_progress
Afghanistan,measles1,2044,0.37296,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.5920244880819847,0.8309007437370092,0.8309007437370092,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,62.704,16.868315352697095,20.427684647302907,83.09007437370092,88.37007231559876,97.48038904916565,79.82915037787983,historical_progress
Afghanistan,measles1,2045,0.37923,2023,0.55,1.0547016467034105,0.06625494250570635,0.2006706954621514,1.658279430587691,0.8400069018549605,0.8400069018549605,0.132,0.109,0.759,0.14400000000000002,0.22399999999999998,0.299,62.077,17.15189626556017,20.771103734439837,84.00069018549605,89.3385536383876,98.54871380729354,80.70402848003829,historical_progress
