country,dose,unicef_region,iso3,vaccine,year,coverage,model,coverage_predicted,intercept,slope
Indonesia,measles1,EAPR,IDN,measles1,2011,80,,82.39668656587475,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2010,78,,81.52939063483767,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2009,74,,80.62940952571914,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2008,76,,79.69649729978394,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2007,76,,78.73050712945209,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2006,79,,77.7313994150412,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2005,77,,76.69924961797224,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2004,76,,75.63425568081364,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2003,74,,74.53674489730416,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2002,72,,73.40718009047596,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2001,76,,72.24616495464242,0.8980299286941819,0.05867528620056194
Indonesia,measles1,EAPR,IDN,measles1,2000,76,,71.05444841773487,0.8980299286941819,0.05867528620056194
Nigeria,measles1,WCAR,NGA,measles1,2019,58,,55.656080946639364,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2018,56,,54.54399486232685,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2017,54,,53.427357007355425,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2016,48,,52.30727361099577,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2015,42,,51.18486471476184,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2014,44,,50.06125971859237,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2013,43,,48.937592847185975,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2012,42,,47.814998575039546,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2011,49,,46.69460704934633,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2010,56,,45.57753954994073,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2009,64,,44.46490402493385,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2008,53,,43.35779073957768,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2007,41,,42.25726807425198,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2006,44,,41.16437850532198,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2005,41,,40.080134800014626,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2004,37,,39.00551645346179,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2003,34,,37.9414663927238,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2002,30,,36.888887969005964,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2001,32,,35.84864225548499,-0.6268926358646326,0.044953073273887305
Nigeria,measles1,WCAR,NGA,measles1,2000,33,,34.821545664247914,-0.6268926358646326,0.044953073273887305
Pakistan,measles1,ROSA,PAK,measles1,2019,81,,75.0960527578944,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2018,79,,74.12866228890432,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2017,76,,73.137135876195,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2016,75,,72.12190006451593,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2015,75,,71.08346530780823,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2014,71,,70.02242749152559,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2013,68,,68.93946890487864,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2012,63,,67.83535861780983,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2011,59,,66.71095222269405,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2010,57,,65.5671909070825,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2009,56,,64.40509983121923,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2008,56,,63.2257857924723,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2007,57,,62.030434168118965,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2006,59,,60.820305137949696,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2005,61,,59.596729198723075,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2004,63,,58.3611019933967,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2003,62,,57.114878489040024,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2002,60,,55.85956654814703,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2001,59,,54.59671994844679,0.13331433278324936,0.05107512368968943
Pakistan,measles1,ROSA,PAK,measles1,2000,57,,53.32793091599459,0.13331433278324936,0.05107512368968943
Philippines,measles1,EAPR,PHL,measles1,2019,83,,81.73166468705612,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2018,82,,82.12791392687926,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2017,81,,82.51740678121023,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2016,80,,82.90017863446307,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2015,80,,83.27626839169298,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2014,81,,83.6457183144246,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2013,83,,84.00857385740457,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2012,84,,84.36488350662187,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2011,86,,84.71469861891671,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2010,87,,85.05807326347642,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2009,89,,85.3950640654947,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2008,90,,85.72573005224888,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2007,92,,86.05013250182772,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2006,92,,86.36833479472182,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2005,92,,86.68040226846782,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2004,92,,86.98640207551749,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2003,87,,87.28640304448382,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2002,82,,87.58047554489704,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2001,81,,87.86869135558585,2.0068196046448548,-0.02676565029259589
Philippines,measles1,EAPR,PHL,measles1,2000,78,,88.15112353678191,2.0068196046448548,-0.02676565029259589
Global,DTP1,NA,NA,NA,2000,89.703125,,90.55464044172996,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2001,89.94270833333333,,90.7448112217226,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2002,90.24352331606218,,90.93153658058242,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2003,90.61139896373057,,91.11486357823517,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2004,90.90155440414507,,91.29483925691169,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2005,91.87046632124353,,91.47151061094057,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2006,92.10309278350516,,91.64492455781296,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2007,92.48453608247422,,91.81512791049849,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2008,92.70618556701031,,91.98216735099113,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2009,93.16494845360825,,92.1460894050617,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2010,93.23711340206185,,92.30694041819363,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2011,93.37948717948719,,92.46476653267773,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2012,93.53333333333333,,92.61961366584023,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2013,92.95897435897436,,92.77152748937905,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2014,92.91794871794872,,92.92055340978155,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2015,92.81025641025641,,93.06673654979718,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2016,92.77435897435898,,93.21012173093844,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2017,92.67179487179487,,93.35075345698212,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2018,92.73333333333333,,93.48867589844436,2.260429861436933,0.02243709019902902
Global,DTP1,NA,NA,NA,2019,92.77435897435898,,93.62393287800103,2.260429861436933,0.02243709019902902
Global,DTP3,NA,NA,NA,2000,81.89583333333334,,83.84494618735235,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2001,82.890625,,84.2276176331491,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2002,83.31088082901555,,84.60288916731676,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2003,84.1761658031088,,84.97082509961515,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2004,85.05181347150258,,85.33149310220747,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2005,86.47150259067358,,85.68496399702057,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2006,86.81443298969072,,86.03131154690466,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2007,87.86082474226804,,86.37061225093024,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2008,88.15463917525773,,86.70294514412629,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2009,88.5979381443299,,87.02839160192983,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2010,88.77319587628865,,87.34703514958476,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2011,89.12820512820512,,87.65896127669717,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2012,89.41025641025641,,87.96425725712392,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2013,88.92820512820512,,88.26301197434316,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2014,88.36410256410257,,88.55531575242821,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2015,88.2051282051282,,88.84126019272067,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2016,88.41025641025641,,89.12093801627385,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2017,88.0923076923077,,89.39444291211572,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2018,88.36923076923077,,89.66186939135805,1.6467362840956905,0.02852612464781926
Global,DTP3,NA,NA,NA,2019,88.62051282051281,,89.92331264715926,1.6467362840956905,0.02852612464781926
Global,measles1,NA,NA,NA,2000,81.203125,,82.94323306416,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2001,82.296875,,83.32276503675628,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2002,82.71502590673575,,83.6955120715539,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2003,83.48186528497409,,84.06152159812031,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2004,84.12435233160622,,84.42084419351937,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2005,85,,84.77353341292748,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2006,85.81443298969072,,85.11964562231287,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2007,86.4639175257732,,85.459239833474,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2008,86.90721649484536,,85.79237754170776,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2009,87.28350515463917,,86.1191225663558,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2010,87.72680412371135,,86.43954089445377,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2011,88.17948717948718,,86.75370052768598,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2012,88.64102564102564,,87.06167133282634,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2013,88.58974358974359,,87.3635248958251,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2014,87.8923076923077,,87.65933437968133,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2015,87.65641025641025,,87.94917438622058,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2016,87.26153846153846,,88.23312082187947,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2017,87.34358974358975,,88.5112507675808,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2018,87.33846153846154,,88.78364235276554,1.5816094220946337,0.02706776589869947
Global,measles1,NA,NA,NA,2019,87.58461538461539,,89.05037463363283,1.5816094220946337,0.02706776589869947
